min_cov	27.3772163591781
min_sample_cov	26.9582718063419
FL	26.4573988975087
bite	21.6366266914067
gene_exp	15.52028931249
sd_cov	14.2535760008729
predicted_NMD	12.386520609272
iso_exp	11.3653469257346
diff_to_gene_TSS	7.81058986131593
ratio_TSS	6.80102278615778
length	6.68434418346744
diff_to_gene_TTS	6.67761594492689
dist_to_CAGE_peak	6.359421803427
exons	6.15435438716222
FSM_class	5.9244135411019
polyA_dist	5.37764201720259
perc_A_downstream_TTS	5.16756615547407
within_CAGE_peak	1.13593003690824
RTS_stage	1.13186645743338
polyA_motif_found	0.828790079685147
ratio_exp	0.686149055381312
coding	0.392946401433298
